spanish	reference	candidate	bleu	rogue	pos_reference	pos_candidate	bleu_pos	rogue_pos
¿Quieres decir que ocultas intencionalmente tu belleza?	You are saying you intentionally hide your good looks?	You mean you intentionally hide your beauty?	29.797147054518835	0.6249999950781252	PRON VERB VERB PRON VERB VERB PRON ADJ NOUN PUNCT	ADV VERB PRON VERB VERB PRON NOUN PUNCT	46.307771619910305	0.7999999950000002
Yo no tengo una cuenta en estos foros.	I do not have an account in these forums.	I don't have an account in these forums.	67.16877364745231	0.823529406782007	PRON VERB ADV VERB DET NOUN ADP DET NOUN PUNCT	PRON VERB ADV VERB DET NOUN ADP DET NOUN PUNCT	100.00000000000004	0.999999995
Si alguien fuera a preguntar cuál es el objetivo de la historia, realmente no lo sé.	If anyone was to ask what the point of the story is, I really don't know.	If someone were to ask what the goal of the story is, I really don't know.	66.54377827941899	0.7999999950000002	ADV ADV VERB ADV VERB PRON DET NOUN ADP DET NOUN VERB VERB PRON ADV VERB ADV VERB PUNCT	ADV DET VERB PART VERB ADP DET NOUN ADP DET NOUN VERB VERB PRON ADV VERB ADV VERB PUNCT	69.02791027871731	0.9333333283555556
No sabía de dónde venía eso.	I didn't know where it came from.	I didn't know where that came from.	50.000000000000014	0.8571428521428571	PRON VERB ADV VERB ADV PRON VERB ADP PUNCT	PRON VERB ADV VERB ADV PRON VERB ADP PUNCT	100.00000000000004	0.999999995
Creo que nuestra convivencia ha influenciado tu forma de vida.	I think my living with you has influenced your way of living.	I think our coexistence has influenced your way of life.	34.78635157752423	0.6666666616780046	PRON VERB PRON VERB ADP PRON VERB VERB PRON NOUN ADP PRON PUNCT	PRON VERB PRON NOUN VERB VERB PRON NOUN ADP PRON PUNCT	58.50343668259105	0.999999995
No es importante.	It's not important.	It's not important.	100.00000000000004	0.999999995	PRON VERB ADV ADJ PUNCT	PRON VERB ADV ADJ PUNCT	100.00000000000004	0.999999995
No me gustaba.	I didn't like it.	I didn't like it.	100.00000000000004	0.999999995	PRON VERB ADV VERB PRON PUNCT	PRON VERB ADV VERB PRON PUNCT	100.00000000000004	0.999999995
Ella pregunta cómo es posible eso.	She's asking how that's possible.	She asks how that is possible.	14.535768424205482	0.36363635867768596	PRON VERB VERB ADP PRON VERB ADJ PUNCT	PRON VERB ADV PRON VERB ADJ PUNCT	42.38365628278778	0.7999999950000002
Tú simplemente huyes de los problemas de la vida.	You're just running away from life's problems.	You just run away from life's problems.	54.10822690539397	0.7142857092857143	PRON VERB ADV VERB ADV ADP PRON NOUN NOUN PUNCT	ADV ADV VERB ADV ADP PRON NOUN NOUN PUNCT	77.25505949016376	0.999999995
Si buscas las letras, realmente no significan mucho.	If you look at the lyrics, they don't really mean much.	If you're looking for the lyrics, they don't really mean much.	66.52049901111006	0.7272727222727273	ADV PRON VERB ADP DET NOUN PUNCT PRON VERB ADV ADV VERB ADV PUNCT	ADV PRON VERB VERB ADP DET NOUN PUNCT PRON VERB ADV ADV VERB ADV PUNCT	86.11735299633672	0.999999995
Hay un problema que no ves.	There's a problem there that you don't see.	There's a problem you don't see.	44.68310718440574	0.8571428522448981	ADV VERB DET NOUN ADV PRON PRON VERB ADV VERB PUNCT	ADV VERB DET NOUN PRON VERB ADV VERB PUNCT	59.86908497649472	0.999999995
¡Puedes hacerlo!	You can do it.	You can do it!	66.87403049764218	0.749999995	PRON AUX VERB PRON PUNCT	PRON AUX VERB PRON PUNCT	100.00000000000004	0.999999995
A mi profesor de física no le importa si me salto las clases.	My physics teacher doesn't care if I skip classes.	My physics teacher doesn't mind if I skip class.	39.281465090051285	0.7777777727777778	PRON NOUN NOUN VERB ADV VERB ADV PRON VERB NOUN PUNCT	PRON NOUN NOUN VERB ADV PRON VERB PRON VERB PRON PUNCT	56.55095706824206	0.999999995
Deseo poder ir a Japón.	I wish I could go to Japan.	I wish I could go to Japan.	100.00000000000004	0.999999995	PRON VERB PRON AUX VERB ADP PROPN PUNCT	PRON VERB PRON AUX VERB ADP PROPN PUNCT	100.00000000000004	0.999999995
Odio cuando hay mucha gente.	I hate it when there are a lot of people.	I hate it when there's a lot of people.	59.54165059120785	0.8421052581717452	PRON VERB PRON VERB PRON VERB DET NOUN VERB NOUN PUNCT	PRON VERB PRON VERB PRON VERB DET NOUN ADP NOUN PUNCT	74.19446627365011	0.9090909041322315
Me tengo que ir a la cama.	I have to go to bed.	I have to go to bed.	100.00000000000004	0.999999995	PRON VERB ADV VERB ADP PRON PUNCT	PRON VERB ADV VERB ADP PRON PUNCT	100.00000000000004	0.999999995
Después de eso, me voy, pero entonces me doy cuenta de que olvidé mi mochila.	After that, I left, but then I realized that I forgot my backpack at their house.	After that, I'm leaving, but then I realize I forgot my backpack.	31.68983464969033	0.639999995072	ADV ADV PUNCT PRON VERB CCONJ ADV ADV PRON VERB ADP PRON VERB PRON NOUN ADP PRON NOUN PUNCT	ADV ADV SYM PRON VERB VERB CCONJ ADV ADV PRON VERB PRON VERB PRON NOUN PUNCT	46.46958727544763	0.8571428521428571
No te preguntaré más por hoy.	I won't ask you anything else today.	I won't ask you any more for today.	35.49481056010054	0.6666666616888889	PRON VERB ADV VERB DET NOUN PRON ADP PUNCT	PRON VERB ADV VERB PRON DET ADV PRON ADV PUNCT	30.213753973567687	0.8333333284722222
Puede que hiele la próxima semana.	It may freeze next week.	It might get cold next week.	26.269098944241588	0.5454545404958678	PRON AUX VERB PROPN PROPN PUNCT	PRON AUX VERB ADJ PROPN PROPN PUNCT	41.11336169005196	0.9090909041322315
Aunque él se disculpó, aún estoy enojada.	Even though he apologized, I'm still furious.	Although he apologized, I'm still angry.	47.750342648354646	0.6153846104142012	ADV ADV PRON VERB PUNCT PRON VERB ADV ADJ PUNCT	ADV PRON VERB PUNCT PRON VERB ADV ADJ PUNCT	89.483931681437	0.999999995
La policía te hará encontrar las balas.	The police will get you to find the bullets.	The police will make you find the bullets.	39.9387917637788	0.823529406782007	DET NOUN AUX VERB PRON PART VERB DET NOUN PUNCT	DET NOUN AUX VERB PRON VERB DET NOUN PUNCT	66.90484408935988	0.9230769181065088
Gracias por explicarme por fin por qué la gente me toma por un idiota.	Thank you for finally explaining to me why people take me for an idiot.	Thank you for finally explaining to me why people take me for an idiot.	100.00000000000004	0.999999995	VERB PRON VERB PRON VERB ADP PRON ADV PRON VERB PRON ADP DET NOUN PUNCT	VERB PRON VERB PRON VERB ADP PRON ADV PRON VERB PRON ADP DET NOUN PUNCT	100.00000000000004	0.999999995
No era mi intención.	That wasn't my intention.	I didn't mean to.	10.682175159905848	0.0	DET VERB PRON PRON NOUN PUNCT	PRON VERB ADV VERB INTJ PUNCT	10.682175159905853	0.3999999950000001
Gracias por tu explicación.	Thanks for your explanation.	Thank you for your explanation.	50.81327481546149	0.6666666617283951	VERB INTJ PRON NOUN PUNCT	VERB PRON VERB PRON NOUN PUNCT	32.46679154750991	0.8888888839506174
En teoría, estoy haciendo matemática.	Theoretically, I'm doing math.	In theory, I'm doing math.	61.47881529512643	0.6666666617283951	ADV VERB PRON VERB VERB NOUN PUNCT	ADP NOUN VERB PRON VERB VERB NOUN PUNCT	68.037493331712	0.7999999950000002
¿Qué ocurrió?	What happened?	What happened?	0.0	0.999999995	VERB PRON VERB	VERB PRON VERB	0.0	0.999999995
Casi me asustó el no verte conectado por un día entero.	It almost scared me not to see you online for a whole day.	It almost scared me not to see you connected for a whole day.	78.25422900366432	0.9230769180769233	PRON ADV VERB PRON ADV ADV VERB PRON ADP ADP DET NUM NOUN PUNCT	PRON ADV VERB PRON ADV ADV VERB PRON ADP ADP DET ADJ NOUN PUNCT	80.91067115702207	0.874999995
No sé qué quieres decir.	I don't know what you mean.	I don't know what you mean.	100.00000000000004	0.999999995	PRON VERB ADV VERB PRON PRON VERB PUNCT	PRON VERB ADV VERB PRON PRON VERB PUNCT	100.00000000000004	0.999999995
Mi ordenador tiene que ser útil para algo.	My computer has got to be useful for something.	My computer has to be useful for something.	66.90484408935988	0.9411764656055364	PRON NOUN VERB VERB PART VERB ADJ ADP NOUN PUNCT	PRON NOUN VERB PART VERB ADJ ADP NOUN PUNCT	77.80106561124063	0.999999995
¿Querías hablarme de libertad?	You wanted to tell me about freedom?	You wanted to talk to me about freedom?	43.167001068522545	0.8571428521428571	PRON VERB PRON VERB PRON ADP NOUN PUNCT	PRON VERB PRON VERB ADP PRON ADP NOUN PUNCT	59.694917920196445	0.999999995
Oh, ahora es realmente extraño...	Uh, now it's really weird...	Oh, now it's really weird...	86.33400213704509	0.7999999950000002	INTJ PUNCT ADV VERB VERB ADV ADJ PUNCT	INTJ PUNCT ADV PRON VERB ADV ADJ PUNCT	50.000000000000014	0.9090909041322315
Si yo quisiera asustarte, te contaría qué fue lo que soñé hace un par de semanas.	If I wanted to scare you, I would tell you what I dreamt about a few weeks ago.	If I wanted to scare you, I'd tell you what I dreamt a couple weeks ago.	54.85113740772977	0.8387096724245579	ADV PRON VERB DET VERB PRON VERB PRON AUX VERB PRON PRON PRON VERB DET ADV NUM NOUN ADV PUNCT	ADV PRON VERB DET VERB PRON VERB PRON AUX VERB PRON PRON PRON VERB ADV NUM NOUN ADV PUNCT	86.06031405392808	0.999999995
Uno no puede esperarse todo de los colegios.	One can't expect everything from schools.	You can't expect everything from schools.	80.91067115702207	0.8333333283333335	ADV ADV ADV VERB PRON ADP NOUN PUNCT	PRON AUX ADV VERB PRON ADP NOUN PUNCT	68.037493331712	0.9230769181065088
Hay muchas palabras que no entiendo.	There are many words that I don't understand.	There's a lot of words I don't understand.	31.55984539112946	0.4999999950000001	ADV VERB PRON NOUN PRON PRON VERB ADV VERB PUNCT	ADV VERB DET NOUN PRON NOUN PRON VERB ADV VERB PUNCT	50.2257393728312	0.9090909041322315
No me gusta cuando matemáticos que saben mucho más que yo no pueden expresarse con claridad.	I don't like it when mathematicians who know much more than I do can't express themselves clearly.	I don't like it when mathematicians who know much more than I can't express themselves clearly.	84.28014430784187	0.967741930489074	PRON VERB ADV VERB ADV ADV PRON PRON VERB ADV ADV ADP PRON AUX VERB ADV VERB PRON ADV PUNCT	PRON VERB ADV VERB ADV ADV PRON PRON VERB ADV ADV ADP PRON AUX ADV VERB PRON ADV PUNCT	86.06031405392808	0.999999995
Realmente no eres tonto.	You're really not stupid.	You're not really a fool.	11.478744233307168	0.4444444395061729	PRON VERB ADV ADV ADJ PUNCT	PRON VERB ADV ADV DET ADJ PUNCT	48.892302243490086	0.9090909041322315
Necesito hacerte una pregunta tonta.	I need to ask you a silly question.	I need to ask you a silly question.	100.00000000000004	0.999999995	PRON VERB ADV VERB PRON DET ADJ NOUN PUNCT	PRON VERB ADV VERB PRON DET ADJ NOUN PUNCT	100.00000000000004	0.999999995
¡No sé cómo demostrarlo, ya que es tan evidente!	I don't know how to demonstrate it, since it's too obvious!	I don't know how to prove it, because it's so obvious!	38.058030016749456	0.7272727222727273	PRON VERB ADV VERB ADV PART VERB PRON PUNCT ADP PRON VERB ADV ADJ PUNCT	PRON VERB ADV VERB ADV PART VERB PRON PUNCT ADP PRON VERB ADV ADJ PUNCT	100.00000000000004	0.999999995
"Nunca hubiera pensado que algún día buscaría ""viagra"" en Wikipedia."	"I wouldn't have thought I would someday look up ""Viagra"" in Wikipedia."	"I would never have thought that one day I would look for ""viagra"" on Wikipedia."	8.453268232428133	0.4999999950347222	PRON AUX ADV ADV VERB PRON AUX ADV VERB ADP NUM NOUN ADP ADP NUM PUNCT	PRON AUX ADV ADV VERB ADP NUM NOUN PRON AUX VERB ADP NUM NOUN ADP ADP PROPN PUNCT	57.30574043798692	0.9411764656055364
¿Se puede expresar de otra manera?	Can it be phrased in another way?	Can it be expressed differently?	23.263472697663296	0.499999995138889	AUX VERB PRON VERB DET ADJ NOUN PUNCT	AUX VERB PRON VERB ADV PUNCT	38.49815007763549	0.6666666618055556
Nadie sabrá.	No one will know.	No one will know.	100.00000000000004	0.999999995	ADV PRON AUX VERB PUNCT	ADV PRON AUX VERB PUNCT	100.00000000000004	0.999999995
Encontré una solución, pero la encontré tan rápido que no puede ser la correcta.	I found a solution, but I found it so fast that it can't be the right solution.	I found a solution, but I found it so fast it can't be the right one.	74.70142947911854	0.8888888838957477	PRON VERB DET NOUN PUNCT CCONJ PRON VERB PRON ADV ADJ ADP PRON AUX ADV VERB DET ADJ NOUN PUNCT	PRON VERB DET NOUN PUNCT CCONJ PRON VERB PRON ADV ADV PRON AUX ADV VERB DET ADJ NOUN PUNCT	80.56920633274976	0.9473684160664821
¡Me parece interesante!	It seems interesting to me.	I think it's interesting!	8.745825313180626	0.0	PRON VERB ADJ ADV PRON PUNCT	PRON VERB PRON VERB ADJ PUNCT	34.32945239845197	0.6666666617283951
Salvo que aquí no es tan simple.	Except that here, it's not so simple.	Except it's not that simple here.	13.5004440724419	0.6153846104142012	ADV ADV ADV PUNCT PRON VERB ADV ADV ADJ PUNCT	ADV PRON VERB ADV ADV ADJ ADV PUNCT	47.87974949414677	0.999999995
Me gusta la luz de las velas.	I like candlelight.	I like candlelight.	100.00000000000004	0.999999995	PRON DET NOUN PUNCT	PRON DET NOUN PUNCT	100.00000000000004	0.999999995
¿Qué has respondido?	What did you answer?	What did you answer?	100.00000000000004	0.999999995	PRON VERB PRON VERB PUNCT	PRON VERB PRON VERB PUNCT	100.00000000000004	0.999999995
No, no es mi nuevo novio.	No, he's not my new boyfriend.	No, he's not my new boyfriend.	100.00000000000004	0.999999995	INTJ PUNCT PRON VERB ADV PRON ADJ NOUN PUNCT	INTJ PUNCT PRON VERB ADV PRON ADJ NOUN PUNCT	100.00000000000004	0.999999995
Es una lástima que yo no tenga que adelgazar.	It's too bad that I don't need to lose weight.	It's a shame I don't have to lose weight.	29.377167835760567	0.6315789423822715	PRON VERB ADV ADJ ADP PRON VERB ADV VERB ADV VERB NOUN PUNCT	PRON VERB DET NOUN PRON AUX ADV VERB ADP DET NOUN PUNCT	11.598050534200995	0.6666666616888889
¡¿Nunca tienes clases o qué?!	You never have class or what?!	You never have classes or what?	35.640264633541825	0.6666666616666668	ADV ADV VERB NOUN CCONJ PRON VERB PUNCT	ADV ADV VERB NOUN CCONJ PRON PUNCT	72.89545183625967	0.999999995
Entonces voy a hacer un sudoku en vez de seguir molestándote.	I will play Sudoku then instead of continuing to bother you.	Then I'm going to do a sudoku instead of bothering you.	10.127993013562818	0.2727272677272728	PRON AUX VERB PROPN ADV ADV ADV VERB ADV VERB PRON PUNCT	ADV PRON VERB INTJ INTJ VERB DET NOUN ADV ADV VERB PRON PUNCT	28.166093588247524	0.6153846104142012
¿Dónde está el problema?	Where is the problem?	Where's the problem?	46.30777161991026	0.5714285665306124	ADV VERB DET NOUN PUNCT	ADV VERB DET NOUN PUNCT	100.00000000000004	0.999999995
Sólo puedo esperar.	I can only wait.	I can only wait.	100.00000000000004	0.999999995	PRON AUX ADV VERB PUNCT	PRON AUX ADV VERB PUNCT	100.00000000000004	0.999999995
Eso no es ninguna gran sorpresa, ¿o sí?	It's not much of a surprise, is it?	That's no big surprise, is it?	40.26190971287384	0.4285714236734694	PRON VERB ADV ADV ADV DET ADJ PUNCT VERB PRON PUNCT	DET VERB ADV ADV ADJ PUNCT VERB PRON PUNCT	49.22838689382167	0.8333333283333335
Te quiero.	I love you.	I love you.	100.00000000000004	0.999999995	PRON VERB PRON PUNCT	PRON VERB PRON PUNCT	100.00000000000004	0.999999995
Ya no te quiero.	I don't love you anymore.	I don't love you anymore.	100.00000000000004	0.999999995	PRON VERB ADV VERB PRON ADV PUNCT	PRON VERB ADV VERB PRON ADV PUNCT	100.00000000000004	0.999999995
Tengo curiosidad.	I am curious.	I'm curious.	0.0	0.39999999520000007	PRON VERB ADJ PUNCT	PRON VERB ADJ PUNCT	100.00000000000004	0.999999995
¡Felicidades!	Congratulations!	Congratulations!	0.0	0.999999995	VERB PUNCT	VERB PUNCT	0.0	0.999999995
No quiero esperar tanto tiempo.	I don't want to wait that long.	I don't want to wait that long.	100.00000000000004	0.999999995	PRON VERB ADV VERB PRON VERB ADV ADV PUNCT	PRON VERB ADV VERB PRON VERB ADV ADV PUNCT	100.00000000000004	0.999999995
¿Por qué no vienes a visitarnos?	Why don't you come visit us?	Why don't you come visit us?	100.00000000000004	0.999999995	AUX VERB VERB PRON VERB VERB PRON PUNCT	AUX VERB VERB PRON VERB VERB PRON PUNCT	100.00000000000004	0.999999995
Pero la posibilidad es improbable.	But the possibility seems unlikely.	But the possibility is unlikely.	37.99178428257963	0.7999999950000002	CCONJ DET NOUN VERB ADJ PUNCT	CCONJ DET NOUN VERB ADJ PUNCT	100.00000000000004	0.999999995
Por una vez en mi vida hago una buena acción... y no sirve de nada.	For once in my life I'm doing a good deed... And it is useless.	For once in my life I do a good deed... and it's no use.	47.63100914774511	0.5714285664285715	ADP ADV ADP PRON NOUN PRON VERB VERB DET ADJ NOUN PUNCT ADV PRON VERB ADV PUNCT	ADP ADV ADP PRON NOUN PRON VERB DET ADJ NOUN PUNCT CCONJ PRON VERB DET NOUN PUNCT	59.97820163128021	0.9411764656055364
No debí desconectarme del sitio.	I shouldn't have logged off.	I shouldn't have disconnected from the site.	22.089591134157878	0.499999995138889	PRON AUX ADV VERB VERB ADP PUNCT	PRON AUX ADV VERB VERB ADP DET NOUN PUNCT	61.04735835807847	0.8571428522448981
Ya no sé qué hacer.	I don't know what to do anymore.	I don't know what to do anymore.	100.00000000000004	0.999999995	PRON VERB ADV VERB PRON PRON VERB ADP PUNCT	PRON VERB ADV VERB PRON PRON VERB ADP PUNCT	100.00000000000004	0.999999995
Es inevitable que yo vaya a Francia algún día, sólo que no sé cuándo.	It is inevitable that I go to France someday, I just don't know when.	It's inevitable that I'll go to France one day, I just don't know when.	49.35578819979934	0.7407407357475996	PRON VERB ADV VERB PRON VERB PRON ADV ADV INTJ PRON ADV VERB ADV VERB ADV PUNCT	PRON VERB ADV VERB PRON AUX VERB ADP DET ADV NOUN CCONJ PRON ADV VERB ADV VERB ADV PUNCT	51.84341074271373	0.5714285668367348
Detesto la química.	I hate chemistry.	I hate chemistry.	100.00000000000004	0.999999995	PRON VERB NOUN PUNCT	PRON VERB NOUN PUNCT	100.00000000000004	0.999999995
Yo no quería que pasase esto.	I didn't want this to happen.	I didn't want this to happen.	100.00000000000004	0.999999995	PRON VERB ADV VERB NOUN PART VERB PUNCT	PRON VERB ADV VERB NOUN PART VERB PUNCT	100.00000000000004	0.999999995
Aunque probablemente adivines qué está pasando.	Although you can probably guess what's happening.	Although you probably guess what's going on.	27.054113452696992	0.7142857092857143	ADV PRON AUX ADV ADV VERB PRON VERB PUNCT	ADV ADV ADV VERB NOUN PRON VERB ADP PUNCT	24.274588585366175	0.7272727223140496
